Id,Target
029256_002,1
012816_001,0
016934_001,0
018197_006,5
011877_001,0
023166_002,1
021508_005,4
015544_006,5
032289_001,0
019824_006,5
016035_005,4
035222_008,7
008986_007,6
029552_008,7
023965_002,1
015852_008,7
038508_008,7
014746_006,5
020899_003,2
000327_008,7
014557_001,0
035462_001,0
030034_003,2
005256_007,6
038149_006,5
032907_001,0
010901_002,1
009051_007,6
012515_003,2
033918_001,0
037158_001,0
025705_009,8
002250_008,7
028002_002,1
039181_007,6
023539_008,7
016176_001,0
033786_004,3
023244_001,0
030406_009,8
014893_008,7
031755_004,3
017868_002,1
024648_008,7
005791_003,2
002510_002,1
019442_009,8
039079_005,4
024030_002,1
033702_002,1
023437_003,2
016434_008,7
014514_001,0
037256_006,5
003165_001,0
002989_002,1
012256_003,2
025116_007,6
006182_009,8
037644_005,4
011744_002,1
035675_008,7
039339_002,1
009641_008,7
030815_005,4
005566_002,1
029379_003,2
000709_003,2
012304_007,6
027934_002,1
016099_001,0
018021_002,1
010859_007,6
014428_006,5
019218_001,0
030790_001,0
004284_001,0
000143_002,1
001360_006,5
002600_005,4
035939_007,6
034454_007,6
010314_002,1
018862_007,6
010793_005,4
037224_001,0
024267_004,3
009149_003,2
015154_001,0
027748_001,0
000150_002,1
013948_003,2
009929_005,4
001701_001,0
018110_007,6
000823_006,5
035707_002,1
037094_004,3
016049_007,6
013523_009,8
033680_003,2
028520_003,2
027427_006,5
012917_004,3
021408_005,4
016044_005,4
027682_002,1
011846_006,5
023983_001,0
027815_001,0
034650_006,5
007305_002,1
032199_001,0
005184_001,0
010397_002,1
015605_002,1
023049_006,5
038853_006,5
034570_006,5
024804_006,5
010707_001,0
012156_008,7
039860_005,4
016376_006,5
030546_006,5
039878_001,0
005984_001,0
032340_006,5
012774_001,0
012369_008,7
024530_002,1
033995_005,4
027348_005,4
023170_006,5
015788_009,8
028396_007,6
025677_001,0
000349_006,5
027831_002,1
004232_002,1
016473_005,4
032878_009,8
030213_001,0
027041_003,2
020183_002,1
005839_006,5
021088_001,0
021436_002,1
038784_006,5
005931_006,5
007447_001,0
027433_006,5
023848_001,0
013115_001,0
003939_006,5
024097_006,5
015432_002,1
035439_001,0
015777_009,8
020120_007,6
008151_007,6
021726_006,5
002909_001,0
021111_004,3
026922_001,0
000573_006,5
012035_002,1
026324_005,4
010493_003,2
012645_002,1
025161_001,0
018873_003,2
007037_002,1
036516_005,4
011468_008,7
039162_008,7
005429_005,4
032853_002,1
017945_001,0
026247_001,0
035504_002,1
015104_003,2
021077_002,1
014389_003,2
029653_001,0
014249_002,1
016237_001,0
030273_003,2
025615_005,4
029649_007,6
036789_001,0
031853_002,1
013735_001,0
022333_004,3
026619_006,5
025034_001,0
038715_009,8
023149_002,1
005932_001,0
011551_001,0
030667_001,0
002639_001,0
034074_006,5
015787_009,8
008403_001,0
030421_007,6
004121_003,2
025788_008,7
000273_002,1
025298_002,1
034201_003,2
024723_002,1
031667_006,5
000613_001,0
013510_005,4
016174_009,8
022442_007,6
003080_006,5
006500_002,1
033836_007,6
019976_003,2
006834_002,1
028681_007,6
026357_001,0
009687_002,1
010806_005,4
035663_009,8
030447_006,5
019939_008,7
026970_009,8
007518_008,7
026626_006,5
003664_002,1
025862_001,0
031229_001,0
019178_006,5
017379_001,0
032873_001,0
014507_009,8
029268_002,1
013626_006,5
012062_002,1
030683_002,1
019632_007,6
011842_005,4
026325_002,1
014076_006,5
023914_007,6
036165_002,1
009183_002,1
015782_002,1
004935_006,5
000013_006,5
012698_001,0
016878_001,0
021533_006,5
029322_006,5
034949_001,0
012437_006,5
002939_008,7
019901_006,5
001898_008,7
029779_002,1
033989_001,0
036634_006,5
027467_001,0
032475_004,3
025597_001,0
013472_006,5
020866_005,4
006473_007,6
026051_002,1
004342_001,0
026573_007,6
029348_006,5
000027_006,5
039060_001,0
021119_006,5
026828_002,1
008618_001,0
037602_007,6
021880_004,3
010242_008,7
027013_006,5
034360_006,5
034155_007,6
017769_001,0
016315_002,1
016824_003,2
036760_003,2
016731_008,7
022290_003,2
010260_007,6
007742_006,5
035123_001,0
027421_007,6
018614_002,1
036855_002,1
030782_006,5
035969_005,4
013471_002,1
023635_001,0
025001_006,5
023465_001,0
017312_006,5
029460_001,0
034253_007,6
008140_003,2
027504_005,4
019664_006,5
025044_002,1
018250_005,4
039385_002,1
003154_007,6
024139_007,6
016507_006,5
038076_001,0
025263_006,5
014648_001,0
004003_001,0
008267_002,1
020931_008,7
007306_005,4
018650_005,4
012810_005,4
023890_005,4
020795_008,7
015855_009,8
011420_001,0
010183_001,0
024432_002,1
017277_005,4
022227_001,0
022568_001,0
008520_001,0
032850_009,8
032237_005,4
018291_001,0
016024_001,0
024742_007,6
016635_001,0
035101_003,2
018724_001,0
032062_002,1
009319_002,1
002419_007,6
036039_006,5
030657_008,7
010529_006,5
033062_004,3
022159_006,5
033665_007,6
022895_002,1
035785_005,4
009971_006,5
000757_001,0
038375_002,1
018171_007,6
034009_001,0
021745_003,2
036452_005,4
006587_003,2
019862_001,0
011970_002,1
016831_006,5
009789_007,6
007827_009,8
017421_001,0
038357_002,1
019846_007,6
019482_009,8
022985_009,8
020182_006,5
025903_002,1
033898_006,5
016627_001,0
001630_006,5
035963_001,0
010483_007,6
000286_002,1
009065_001,0
034964_001,0
005636_002,1
001543_008,7
031196_006,5
020366_007,6
002746_001,0
032332_001,0
021142_002,1
015952_005,4
013273_001,0
033815_002,1
028994_002,1
016264_001,0
001784_002,1
032339_002,1
014282_003,2
024890_006,5
009010_001,0
034835_006,5
006482_001,0
033709_005,4
021005_006,5
014567_007,6
036779_004,3
002429_001,0
015329_002,1
039945_005,4
035922_006,5
008870_007,6
002580_001,0
000221_007,6
017082_001,0
034118_004,3
038482_002,1
018610_004,3
000629_001,0
023783_006,5
020958_001,0
015646_005,4
037325_005,4
025659_007,6
035147_001,0
020727_002,1
038196_005,4
022564_006,5
003466_006,5
038736_006,5
010881_006,5
022723_002,1
035414_008,7
001528_005,4
037172_008,7
008629_007,6
005261_005,4
007889_002,1
028471_003,2
025313_002,1
037165_007,6
014505_001,0
002941_001,0
010964_002,1
001219_003,2
000604_006,5
012150_001,0
038092_005,4
017105_002,1
020403_009,8
008739_001,0
036060_003,2
014165_008,7
027131_007,6
017270_006,5
016349_003,2
018457_001,0
026876_001,0
018580_002,1
010515_004,3
021950_001,0
011029_009,8
006628_002,1
038573_003,2
038040_002,1
022204_002,1
029422_001,0
034249_008,7
034751_009,8
017190_002,1
034175_005,4
014484_002,1
036580_002,1
005886_007,6
030525_004,3
029553_003,2
022220_001,0
010385_009,8
026861_001,0
031455_002,1
036795_001,0
007945_005,4
026503_002,1
019677_009,8
036433_001,0
000049_008,7
012526_006,5
038268_001,0
019564_001,0
033669_005,4
035251_001,0
020875_002,1
016693_001,0
006320_002,1
007763_003,2
001613_003,2
036049_006,5
019528_001,0
020628_006,5
028121_005,4
021112_003,2
001894_007,6
009396_001,0
039801_004,3
035868_008,7
007150_002,1
012908_001,0
014762_001,0
010928_003,2
033577_006,5
007129_003,2
037978_002,1
008576_001,0
024947_001,0
033912_007,6
011288_009,8
039849_002,1
004164_006,5
034051_007,6
018427_006,5
019076_005,4
021105_002,1
015084_002,1
002105_001,0
012271_001,0
038133_004,3
016721_002,1
037849_002,1
012192_007,6
035011_008,7
037765_007,6
037362_008,7
017219_003,2
003950_003,2
032959_008,7
032442_001,0
032345_001,0
035732_003,2
026773_001,0
021380_004,3
012210_002,1
037636_002,1
007874_009,8
021705_002,1
021020_007,6
033668_006,5
037036_001,0
003552_005,4
012031_002,1
002202_007,6
006701_009,8
025364_005,4
029973_001,0
001533_006,5
012587_008,7
003682_001,0
032221_006,5
037495_001,0
003823_001,0
019800_002,1
020704_002,1
015117_006,5
014054_002,1
011303_002,1
031709_001,0
007624_001,0
034972_002,1
033979_004,3
029939_002,1
022025_002,1
013291_006,5
031789_003,2
037024_001,0
008901_001,0
007654_004,3
006252_004,3
014720_001,0
009413_004,3
029825_007,6
002651_006,5
034923_004,3
031497_009,8
015309_003,2
022507_001,0
037010_002,1
036018_001,0
014343_006,5
012953_001,0
022793_006,5
004467_002,1
030403_001,0
012028_007,6
024953_001,0
028319_001,0
021627_002,1
009286_006,5
023082_009,8
017992_005,4
038985_002,1
005463_006,5
027986_001,0
018152_002,1
037829_001,0
001385_007,6
010274_001,0
021984_004,3
034925_003,2
013531_001,0
024891_001,0
030192_002,1
031245_006,5
039341_001,0
004559_001,0
033883_007,6
002313_002,1
003055_006,5
033598_006,5
001926_006,5
029629_006,5
013409_001,0
010736_002,1
013568_001,0
009243_004,3
013680_002,1
025938_006,5
023363_002,1
022912_005,4
015904_009,8
022693_009,8
008792_002,1
010175_003,2
038717_005,4
027909_005,4
030081_005,4
010600_006,5
006069_005,4
036160_002,1
016776_009,8
026136_002,1
026606_009,8
033162_009,8
027792_006,5
011881_001,0
001743_001,0
008297_006,5
005246_005,4
002296_001,0
022072_002,1
019816_005,4
028830_002,1
023474_001,0
018520_006,5
008717_001,0
003147_006,5
027627_002,1
021422_004,3
030074_006,5
031537_001,0
021994_003,2
010222_002,1
027299_001,0
008045_009,8
011067_003,2
032061_006,5
035287_008,7
031943_006,5
023814_002,1
005462_001,0
017200_008,7
000892_001,0
004446_009,8
015313_006,5
000517_002,1
013794_002,1
026556_001,0
037729_002,1
007076_009,8
010420_001,0
018321_001,0
012918_001,0
009221_003,2
015288_005,4
012121_002,1
026361_002,1
030349_003,2
026681_003,2
022497_006,5
009972_002,1
027119_008,7
020155_005,4
038679_003,2
029240_006,5
024571_007,6
023663_006,5
014269_005,4
010662_001,0
007689_001,0
024186_005,4
029557_008,7
026123_002,1
019364_008,7
013342_001,0
029729_005,4
017911_001,0
002256_006,5
030665_005,4
026671_008,7
030512_002,1
033058_004,3
025839_002,1
010770_002,1
024238_002,1
033199_002,1
010090_005,4
010349_007,6
036113_007,6
001050_009,8
020447_003,2
020020_009,8
017040_001,0
001155_007,6
029190_008,7
034680_005,4
019213_001,0
036347_001,0
010359_002,1
032153_001,0
033567_006,5
014699_001,0
017604_009,8
029746_002,1
033858_002,1
039997_002,1
032854_001,0
023371_003,2
028399_007,6
004060_003,2
022862_001,0
028208_001,0
005038_005,4
026892_009,8
038292_001,0
030985_002,1
004703_007,6
037715_001,0
024731_006,5
002813_003,2
018913_007,6
025881_008,7
016193_003,2
012143_002,1
014490_009,8
007783_001,0
032559_009,8
036185_003,2
018825_001,0
013848_003,2
028859_003,2
019366_008,7
020340_006,5
011731_008,7
013675_002,1
028666_006,5
028259_002,1
037119_002,1
003870_002,1
037122_002,1
011507_001,0
035042_001,0
013018_005,4
024908_005,4
010800_007,6
005783_003,2
036324_003,2
028163_003,2
016723_002,1
005338_003,2
025970_003,2
026099_008,7
016664_001,0
024192_003,2
010984_006,5
021678_007,6
018472_007,6
009534_002,1
036343_001,0
010439_007,6
009725_002,1
000040_009,8
036646_001,0
030545_001,0
033856_003,2
025363_002,1
036603_008,7
003164_006,5
018424_006,5
005348_002,1
032365_007,6
031566_009,8
015376_007,6
031472_009,8
009151_001,0
014447_006,5
033924_006,5
030335_006,5
006602_006,5
003244_009,8
005309_002,1
029286_002,1
021589_003,2
034642_006,5
018466_007,6
011115_001,0
038521_003,2
027176_005,4
039520_007,6
025095_001,0
023364_006,5
006537_007,6
017196_001,0
011910_003,2
014533_006,5
034834_001,0
023220_001,0
015887_006,5
019954_006,5
027180_003,2
011783_003,2
014926_001,0
031026_007,6
036939_002,1
011315_009,8
034775_006,5
000912_007,6
033809_002,1
010189_002,1
007659_001,0
025956_008,7
003708_002,1
000176_001,0
027908_007,6
013504_001,0
019810_002,1
019037_003,2
033239_007,6
030375_003,2
024010_002,1
005940_003,2
024361_001,0
032409_004,3
002942_002,1
023125_007,6
035500_003,2
008513_004,3
036196_005,4
020134_006,5
039481_005,4
023608_002,1
009443_009,8
035297_006,5
035124_009,8
017359_001,0
022910_006,5
011981_006,5
039684_005,4
017528_003,2
014146_005,4
034397_004,3
027095_007,6
018363_001,0
013180_001,0
035027_003,2
030788_002,1
036236_003,2
012357_005,4
010597_005,4
015514_001,0
026426_006,5
004945_002,1
034734_002,1
003856_001,0
023518_005,4
012633_004,3
012472_007,6
037348_006,5
036757_001,0
013452_002,1
027244_006,5
010044_002,1
024547_002,1
035735_001,0
010746_001,0
009417_005,4
038284_001,0
023884_005,4
004912_003,2
012346_005,4
011806_001,0
038223_007,6
002577_008,7
031546_006,5
021756_006,5
034061_001,0
038610_006,5
000958_004,3
035306_003,2
039324_002,1
022335_002,1
023165_006,5
034245_009,8
033871_001,0
008487_001,0
037459_001,0
005434_003,2
019613_006,5
006570_002,1
038748_002,1
034078_002,1
031284_005,4
022716_002,1
014839_008,7
027350_001,0
024960_005,4
005012_007,6
000566_005,4
004677_002,1
024766_002,1
007863_007,6
026745_003,2
021936_001,0
027010_003,2
012881_009,8
015899_009,8
031081_001,0
033046_001,0
029814_008,7
010224_008,7
031607_009,8
003528_003,2
003838_004,3
024095_001,0
015570_004,3
036157_002,1
009896_002,1
031283_008,7
017220_005,4
005750_009,8
011612_006,5
020695_006,5
004140_008,7
018974_007,6
012318_001,0
006495_001,0
028865_002,1
035354_008,7
037872_007,6
005282_007,6
000634_005,4
005981_007,6
030233_001,0
015720_003,2
036763_009,8
038104_007,6
036940_007,6
037382_007,6
027599_003,2
038964_008,7
023238_007,6
022892_002,1
011454_003,2
028818_002,1
010000_002,1
009703_005,4
037746_001,0
015456_002,1
011120_003,2
006945_003,2
029792_008,7
013223_001,0
030425_009,8
016724_003,2
013669_009,8
035879_009,8
003883_005,4
004697_006,5
030623_006,5
014018_002,1
010306_009,8
006728_003,2
017456_007,6
026365_006,5
027983_001,0
005090_007,6
022675_003,2
017397_002,1
035001_001,0
016874_002,1
022492_002,1
027262_008,7
030586_006,5
027386_002,1
033090_001,0
023711_007,6
037350_007,6
016185_002,1
014541_006,5
037132_002,1
021697_002,1
036471_001,0
036040_002,1
003352_001,0
024676_001,0
017427_005,4
032393_007,6
036478_002,1
019876_005,4
002286_002,1
022537_004,3
000720_001,0
010581_005,4
019258_009,8
009508_006,5
012670_003,2
027081_001,0
010779_009,8
016308_006,5
024263_002,1
029668_007,6
021363_005,4
039637_001,0
035933_002,1
034014_009,8
022764_006,5
006431_002,1
019459_005,4
017050_002,1
011187_006,5
038498_006,5
000701_006,5
027890_009,8
036464_006,5
007148_002,1
019423_006,5
008769_008,7
025249_005,4
021463_003,2
025764_008,7
020004_006,5
022157_001,0
035829_005,4
023438_008,7
004522_001,0
013947_001,0
012837_009,8
011428_002,1
008043_001,0
019175_003,2
019754_003,2
003801_005,4
039983_001,0
002905_001,0
028457_001,0
018310_008,7
034179_002,1
022742_002,1
012022_007,6
016728_001,0
012489_002,1
003815_001,0
000174_002,1
019383_006,5
022816_001,0
031354_001,0
016570_003,2
016133_007,6
018281_001,0
023508_001,0
023597_001,0
004129_002,1
011764_005,4
003573_004,3
037783_006,5
028875_002,1
003243_001,0
002583_002,1
009720_009,8
032891_009,8
037135_005,4
010255_009,8
023665_001,0
001773_002,1
005600_006,5
015844_002,1
029308_003,2
003162_006,5
036934_002,1
003407_002,1
012247_002,1
000918_006,5
027547_006,5
027342_006,5
037461_005,4
007866_007,6
006747_002,1
003180_001,0
017961_004,3
037877_008,7
030731_007,6
005733_003,2
038700_005,4
038407_001,0
031774_004,3
007254_003,2
032347_002,1
012445_004,3
036190_002,1
027523_007,6
010080_006,5
009692_005,4
010941_005,4
022557_001,0
019689_009,8
037467_001,0
013346_002,1
003409_006,5
015524_004,3
030580_006,5
007053_002,1
019277_002,1
033700_009,8
010093_001,0
015678_009,8
010601_009,8
027957_008,7
035954_009,8
036099_003,2
036424_006,5
024271_003,2
010281_007,6
015928_001,0
005045_004,3
024426_002,1
037645_001,0
010305_008,7
000518_001,0
038083_007,6
034586_006,5
018421_001,0
033751_001,0
031187_005,4
011620_009,8
022787_003,2
018385_001,0
016984_001,0
001899_001,0
012476_002,1
021727_004,3
029168_009,8
029738_002,1
016307_004,3
037722_007,6
029089_002,1
039757_009,8
014245_002,1
020072_001,0
005424_009,8
015698_003,2
038457_009,8
022476_002,1
028549_003,2
008768_005,4
034887_009,8
035643_008,7
006904_008,7
014593_008,7
035031_009,8
003765_001,0
008793_007,6
022415_001,0
009975_002,1
031449_003,2
033683_006,5
017264_002,1
031659_005,4
037432_001,0
039283_007,6
005985_007,6
000579_009,8
013497_003,2
036292_002,1
031994_005,4
034609_001,0
013533_005,4
037057_001,0
020127_006,5
031800_001,0
009203_001,0
023986_007,6
017571_007,6
014236_002,1
028138_006,5
005257_002,1
024135_007,6
018497_005,4
038307_002,1
030685_002,1
000231_003,2
007617_007,6
031122_001,0
039313_003,2
015453_007,6
032598_008,7
008468_005,4
035258_008,7
011839_003,2
007169_006,5
018932_006,5
024102_002,1
010393_006,5
038410_001,0
008757_006,5
033522_001,0
024234_006,5
020714_001,0
037102_001,0
006363_001,0
013860_002,1
010297_009,8
019089_001,0
008778_007,6
039752_001,0
032778_001,0
007219_006,5
033903_007,6
011355_006,5
039436_005,4
009841_002,1
021115_004,3
003261_002,1
020019_008,7
006420_002,1
025157_006,5
037879_003,2
007581_003,2
021214_004,3
037704_007,6
014411_006,5
025094_003,2
005676_009,8
022196_007,6
000086_001,0
024708_001,0
000021_006,5
023455_005,4
013222_006,5
009028_008,7
039954_007,6
001096_003,2
017473_004,3
004530_001,0
036576_001,0
037201_005,4
001460_001,0
036622_008,7
035946_003,2
012547_005,4
016121_008,7
024315_001,0
026471_002,1
015193_002,1
013336_005,4
029800_001,0
002610_002,1
009472_003,2
016763_005,4
022997_002,1
017457_001,0
038088_002,1
036225_001,0
002816_002,1
004403_002,1
003051_001,0
008689_003,2
002845_003,2
014879_002,1
021611_001,0
018503_007,6
003138_002,1
016943_001,0
018748_001,0
020812_002,1
015920_006,5
037410_005,4
016150_002,1
001539_001,0
026082_007,6
008591_005,4
002705_001,0
036631_001,0
019892_002,1
029627_002,1
034629_006,5
034243_006,5
013435_001,0
022701_007,6
030030_005,4
025024_001,0
026009_005,4
039390_001,0
033896_002,1
010783_003,2
024603_002,1
028128_002,1
003145_007,6
026060_002,1
017004_006,5
012379_003,2
003367_004,3
031186_003,2
000091_001,0
021275_002,1
004830_001,0
004246_001,0
002666_003,2
004782_005,4
018771_001,0
005006_002,1
010429_009,8
027836_006,5
000181_001,0
004300_005,4
006106_002,1
022506_003,2
039726_008,7
009269_008,7
033770_009,8
028756_008,7
038168_007,6
033217_002,1
024979_005,4
021978_007,6
023818_008,7
017915_001,0
003989_008,7
039042_002,1
015068_003,2
037678_002,1
016751_001,0
011193_002,1
020025_002,1
028513_007,6
026293_001,0
027587_002,1
028545_005,4
027973_002,1
021352_002,1
001700_007,6
003195_001,0
028450_001,0
008446_001,0
005477_006,5
019928_006,5
018187_001,0
024449_001,0
010186_007,6
022631_006,5
003800_006,5
024461_002,1
010246_001,0
019363_008,7
013396_006,5
038914_009,8
007425_006,5
021428_003,2
023096_004,3
023807_006,5
033150_002,1
025022_002,1
029715_001,0
012089_006,5
008907_003,2
036698_001,0
007661_007,6
025074_003,2
035017_008,7
022579_002,1
006070_001,0
028920_006,5
015588_001,0
029990_007,6
031254_001,0
035347_001,0
016310_001,0
009570_006,5
033771_001,0
003395_007,6
006430_001,0
008628_007,6
020272_007,6
015380_002,1
003314_006,5
007760_005,4
031411_001,0
009522_005,4
020968_002,1
012002_009,8
039773_007,6
004565_002,1
032541_005,4
001756_001,0
014129_002,1
037985_001,0
018459_001,0
036111_002,1
020670_009,8
003115_009,8
034959_001,0
012461_009,8
014826_001,0
030405_004,3
009234_003,2
006231_005,4
024296_009,8
039172_008,7
032001_005,4
024706_005,4
004097_001,0
012866_002,1
014464_001,0
006193_001,0
018372_006,5
034723_001,0
030167_006,5
039998_002,1
001678_002,1
031951_007,6
000572_003,2
014366_009,8
030268_001,0
039794_003,2
019464_003,2
000861_006,5
028391_001,0
034709_007,6
026759_002,1
011138_005,4
034139_006,5
018453_003,2
032981_002,1
009711_003,2
024215_002,1
037588_001,0
001696_008,7
024489_001,0
019031_003,2
008779_002,1
000457_003,2
020555_007,6
019247_002,1
021651_006,5
021953_001,0
037567_002,1
014716_001,0
017707_002,1
022731_001,0
